Date Local,pm25_aqi,ozone_aqi,AQI,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,winddirection_10m_dominant,dewpoint_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,cloudcover_mean,shortwave_radiation_sum
2021-05-29,55.0,47.0,55.0,23.6,14.3,0.0,16.6,180,11.9,71,1012.8,45,24.66
2021-05-30,55.0,48.0,55.0,25.5,12.9,0.0,17.8,216,12.0,71,1011.9,31,24.81
2021-05-31,56.0,51.0,56.0,26.5,14.4,0.0,16.3,222,12.8,71,1013.9,40,24.29
2021-06-01,58.0,54.0,58.0,27.7,13.6,0.0,18.1,230,13.0,72,1014.4,37,27.78
2021-06-02,52.0,77.0,77.0,27.2,13.0,0.0,17.1,214,13.1,74,1012.2,29,28.32
2021-06-03,53.0,74.0,74.0,27.5,14.4,0.0,13.4,189,13.0,69,1012.0,37,28.07
2021-06-04,47.0,54.0,54.0,27.8,13.4,0.0,15.0,192,12.5,66,1013.6,1,29.79
2021-06-05,43.0,47.0,47.0,26.7,14.7,0.0,15.3,201,12.3,67,1013.8,50,27.71
2021-06-06,33.0,43.0,43.0,24.6,13.8,0.0,17.2,185,12.0,69,1012.6,46,26.2
2021-06-07,23.0,34.0,34.0,21.1,15.8,0.3,16.6,162,11.6,68,1013.0,95,13.3
2021-06-08,33.0,48.0,48.0,24.4,14.7,0.4,18.7,210,10.3,59,1015.9,48,28.64
2021-06-09,49.0,42.0,49.0,26.0,12.9,0.0,20.8,213,9.0,57,1017.5,17,29.24
2021-06-10,46.0,45.0,46.0,27.6,12.9,0.0,29.0,201,7.6,53,1017.3,0,30.91
2021-06-11,57.0,77.0,77.0,29.0,13.1,0.0,21.0,209,8.7,52,1013.2,0,30.57
2021-06-12,57.0,108.0,108.0,31.0,14.6,0.0,21.5,211,9.9,52,1010.8,2,30.61
2021-06-13,53.0,101.0,101.0,31.1,14.7,0.0,19.4,200,11.2,57,1011.5,24,30.56
2021-06-14,52.0,58.0,58.0,33.7,15.2,0.0,20.8,199,13.3,59,1011.8,9,30.19
2021-06-15,59.0,129.0,129.0,36.0,16.1,0.0,17.4,198,12.3,50,1010.0,55,27.64
2021-06-16,63.0,71.0,71.0,31.2,16.9,0.0,17.5,162,14.2,60,1010.2,78,26.96
2021-06-17,62.0,64.0,64.0,33.8,17.2,0.0,15.5,203,14.4,58,1008.7,10,28.58
2021-06-18,63.0,54.0,63.0,32.1,16.9,0.0,20.8,200,15.7,72,1008.5,26,25.7
2021-06-19,55.0,71.0,71.0,28.6,16.6,0.0,18.6,212,15.4,72,1008.5,26,27.31
2021-06-20,48.0,51.0,51.0,28.9,15.2,0.0,17.6,209,14.5,73,1010.6,20,28.68
2021-06-21,53.0,67.0,67.0,29.1,14.6,0.0,19.3,208,14.1,69,1013.8,24,28.8
2021-06-22,36.0,44.0,44.0,29.6,14.8,0.0,21.1,202,13.5,66,1012.7,33,28.59
2021-06-23,40.0,40.0,40.0,30.4,15.9,0.0,22.5,207,13.9,66,1012.9,29,27.54
2021-06-24,24.0,35.0,35.0,26.9,15.4,0.0,19.7,209,13.8,70,1015.1,20,28.92
2021-06-25,33.0,40.0,40.0,28.2,14.5,0.0,17.6,197,13.3,67,1012.9,10,30.15
2021-06-26,54.0,67.0,67.0,31.8,15.7,0.0,19.2,199,13.9,63,1009.3,6,28.95
2021-06-27,60.0,87.0,87.0,32.7,16.0,0.0,16.4,185,15.2,66,1005.9,12,28.54
2021-06-28,61.0,97.0,97.0,30.0,16.9,0.0,16.5,198,15.9,69,1005.9,47,26.25
2021-06-29,54.0,42.0,54.0,29.1,17.0,0.0,15.8,175,15.7,71,1009.0,73,22.07
2021-06-30,52.0,50.0,52.0,30.1,17.5,0.1,17.1,202,15.9,70,1012.1,42,25.95
2021-07-01,51.0,64.0,64.0,31.5,17.0,0.2,19.4,216,15.7,68,1012.0,28,27.59
2021-07-02,52.0,64.0,64.0,32.0,16.1,0.0,18.8,221,15.3,69,1011.9,20,29.22
2021-07-03,53.0,67.0,67.0,30.2,16.9,0.0,18.6,199,15.0,67,1012.6,31,23.94
2021-07-04,125.0,51.0,125.0,28.8,15.9,0.0,15.8,186,14.9,69,1013.8,20,27.42
2021-07-05,65.0,58.0,65.0,29.5,15.5,0.0,14.8,184,13.9,68,1014.0,14,29.07
2021-07-06,52.0,74.0,74.0,30.4,15.7,0.0,16.3,188,14.5,67,1012.8,19,28.56
2021-07-07,56.0,77.0,77.0,30.5,16.5,0.0,18.7,209,14.8,65,1009.8,10,28.62
2021-07-08,59.0,84.0,84.0,32.8,17.0,0.0,17.1,203,15.8,64,1009.7,12,26.84
2021-07-09,58.0,100.0,100.0,32.1,18.6,0.0,18.3,212,15.9,62,1012.2,7,27.99
2021-07-10,61.0,58.0,61.0,32.4,19.0,0.0,17.7,180,14.3,56,1012.7,4,27.89
2021-07-11,62.0,71.0,71.0,33.5,18.6,0.0,20.5,190,14.4,58,1011.7,6,28.23
2021-07-12,57.0,46.0,57.0,32.5,18.5,0.0,18.1,206,15.8,66,1011.5,13,27.47
2021-07-13,56.0,51.0,56.0,29.5,18.5,0.0,17.1,229,16.9,70,1012.3,22,24.94
2021-07-14,52.0,50.0,52.0,31.6,18.9,0.0,15.8,210,16.2,66,1013.8,12,27.16
2021-07-15,47.0,54.0,54.0,31.0,17.7,0.0,17.1,215,15.3,65,1014.4,4,28.18
2021-07-16,45.0,61.0,61.0,29.6,17.2,0.0,17.3,216,15.4,67,1013.1,14,26.79
2021-07-17,51.0,77.0,77.0,32.0,17.7,0.0,19.4,215,15.7,66,1013.2,29,27.82
2021-07-18,52.0,87.0,87.0,33.2,18.4,0.0,22.0,217,14.8,58,1014.3,43,24.09
2021-07-19,55.0,77.0,77.0,32.9,19.0,0.0,20.8,206,14.2,56,1015.6,14,27.38
2021-07-20,55.0,67.0,67.0,33.2,18.2,0.0,19.1,206,14.5,58,1014.0,0,28.55
2021-07-21,63.0,71.0,71.0,35.2,19.4,0.0,19.2,194,15.1,57,1010.8,25,27.54
2021-07-22,68.0,45.0,68.0,32.7,19.1,0.0,16.5,184,16.2,62,1013.1,72,26.48
2021-07-23,68.0,51.0,68.0,31.3,18.4,0.0,16.9,205,17.0,70,1016.0,37,27.51
2021-07-24,63.0,54.0,63.0,29.1,17.5,0.0,15.9,222,16.3,72,1015.4,70,26.49
2021-07-25,56.0,58.0,58.0,27.8,17.7,0.0,15.9,220,15.5,69,1014.3,74,25.95
2021-07-26,53.0,39.0,53.0,25.4,18.3,6.6,15.0,232,16.9,78,1013.8,74,13.82
2021-07-27,46.0,61.0,61.0,29.1,18.5,0.0,19.6,231,17.0,74,1014.6,42,23.73
2021-07-28,45.0,50.0,50.0,32.0,17.0,0.0,20.3,213,14.3,61,1014.9,0,27.81
2021-07-29,53.0,49.0,53.0,30.6,16.6,0.0,19.7,196,13.8,60,1012.4,27,28.22
2021-07-30,53.0,64.0,64.0,32.5,15.6,0.0,19.6,197,14.7,67,1013.1,70,27.44
2021-07-31,49.0,54.0,54.0,31.1,15.9,0.0,20.9,213,14.3,63,1015.4,43,27.64
2021-08-01,49.0,77.0,77.0,33.1,16.0,0.0,19.3,183,12.3,54,1016.1,9,28.29
2021-08-02,54.0,105.0,105.0,35.0,15.8,0.0,20.2,181,11.4,50,1015.2,0,28.53
2021-08-03,55.0,84.0,84.0,35.2,15.7,0.0,18.1,181,12.9,56,1012.9,0,28.4
2021-08-04,57.0,87.0,87.0,33.2,16.2,0.0,17.3,199,14.3,62,1011.2,2,27.58
2021-08-05,61.0,97.0,97.0,32.8,16.4,0.0,18.4,197,14.8,62,1011.8,3,27.37
2021-08-06,62.0,58.0,62.0,30.5,17.1,0.0,14.8,173,15.6,70,1012.6,21,25.02
2021-08-07,60.0,90.0,90.0,30.2,16.5,0.0,14.7,199,15.2,71,1012.8,27,26.69
2021-08-08,60.0,105.0,105.0,29.6,16.1,0.0,16.3,221,15.5,72,1012.2,28,25.79
2021-08-09,57.0,84.0,84.0,30.5,16.0,0.0,18.3,230,15.3,70,1012.4,2,26.85
2021-08-10,49.0,100.0,100.0,32.5,16.7,0.0,17.4,213,14.8,64,1012.7,4,26.76
2021-08-11,53.0,58.0,58.0,33.7,18.5,0.0,21.0,227,13.5,53,1013.3,32,22.65
2021-08-12,55.0,64.0,64.0,34.2,18.6,0.0,16.6,201,12.5,50,1014.1,8,26.69
2021-08-13,53.0,44.0,53.0,32.7,19.3,0.0,17.6,186,13.5,54,1016.5,0,26.69
2021-08-14,56.0,67.0,67.0,33.0,18.6,0.0,18.1,196,14.8,60,1016.9,19,23.28
2021-08-15,55.0,93.0,93.0,34.0,18.5,0.0,19.7,196,15.2,60,1012.8,16,25.29
2021-08-16,56.0,58.0,58.0,33.7,18.8,0.0,16.8,206,17.0,66,1009.5,26,25.65
2021-08-17,55.0,42.0,55.0,31.1,19.6,0.0,18.1,198,18.0,71,1010.1,10,25.72
2021-08-18,40.0,29.0,40.0,26.2,20.3,1.4,21.5,164,17.2,72,1011.6,94,14.04
2021-08-19,33.0,42.0,42.0,27.9,19.5,0.0,17.6,216,16.5,70,1012.0,49,20.27
2021-08-20,37.0,47.0,47.0,28.2,18.4,0.0,20.5,238,15.9,70,1010.3,21,22.13
2021-08-21,43.0,47.0,47.0,24.7,18.1,0.3,17.4,230,15.6,73,1009.3,48,13.37
2021-08-22,58.0,58.0,58.0,26.5,17.2,0.0,19.5,232,15.3,72,1009.7,33,21.7
2021-08-23,60.0,71.0,71.0,27.9,15.9,0.0,16.3,222,15.4,73,1011.1,11,23.79
2021-08-24,55.0,97.0,97.0,28.4,15.8,0.0,17.6,220,15.3,71,1012.9,16,25.58
2021-08-25,60.0,119.0,119.0,31.8,16.5,0.0,16.9,217,14.8,64,1013.0,20,24.65
2021-08-26,71.0,159.0,159.0,36.6,18.2,0.0,20.9,204,12.7,52,1010.0,0,26.01
2021-08-27,66.0,101.0,101.0,36.5,15.8,0.0,16.6,194,13.2,58,1006.5,0,26.13
2021-08-28,59.0,115.0,115.0,33.8,15.9,0.0,18.1,214,15.4,69,1007.4,16,23.91
2021-08-29,60.0,105.0,105.0,31.0,15.8,0.0,17.1,220,14.7,66,1007.8,29,24.25
2021-08-30,66.0,61.0,66.0,29.3,16.8,0.0,15.2,184,15.5,72,1007.8,25,22.87
2021-08-31,73.0,44.0,73.0,27.5,16.8,0.0,16.3,210,15.7,74,1008.2,51,19.61
2021-09-01,62.0,45.0,62.0,26.6,19.5,0.4,15.0,190,15.7,69,1010.2,69,17.35
2021-09-02,58.0,71.0,71.0,27.9,17.4,0.0,18.4,223,15.2,70,1012.5,25,22.85
2021-09-03,61.0,97.0,97.0,29.9,15.3,0.0,18.0,209,14.9,72,1012.3,17,23.62
2021-09-04,62.0,80.0,80.0,35.6,15.8,0.0,21.9,207,12.1,57,1011.2,14,24.81
2021-09-05,60.0,136.0,136.0,38.8,18.4,0.0,21.3,202,9.5,40,1010.3,28,24.12
2021-09-06,69.0,105.0,105.0,33.5,18.2,0.0,18.2,161,16.8,70,1013.2,31,22.41
2021-09-07,63.0,90.0,90.0,32.2,19.6,0.0,17.1,204,17.5,71,1013.4,21,22.11
2021-09-08,61.0,108.0,108.0,33.2,17.8,0.0,18.1,203,16.6,72,1011.2,24,22.0
2021-09-09,53.0,133.0,133.0,34.0,17.5,0.0,14.8,212,16.2,65,1010.8,35,22.69
2021-09-10,52.0,77.0,77.0,33.3,20.3,0.0,18.9,223,15.6,59,1012.5,13,22.06
2021-09-11,56.0,58.0,58.0,33.8,19.2,0.0,18.4,223,14.7,55,1013.1,0,23.07
2021-09-12,61.0,90.0,90.0,33.5,16.8,0.0,17.6,198,13.8,60,1012.1,0,23.65
2021-09-13,57.0,80.0,80.0,31.9,14.4,0.0,17.1,204,13.4,69,1011.2,26,23.81
2021-09-14,61.0,77.0,77.0,30.2,14.0,0.0,16.6,210,14.0,74,1012.5,35,22.76
2021-09-15,63.0,80.0,80.0,27.5,14.2,0.0,16.8,226,13.9,75,1012.6,26,22.15
2021-09-16,61.0,74.0,74.0,26.0,13.8,0.0,15.4,213,13.5,76,1011.4,27,21.62
2021-09-17,54.0,87.0,87.0,26.2,13.4,0.0,17.2,232,13.4,77,1014.8,40,19.97
2021-09-18,51.0,49.0,51.0,26.2,14.2,0.0,17.6,236,13.7,76,1016.6,18,20.9
2021-09-19,58.0,67.0,67.0,27.6,13.0,0.0,17.3,195,13.4,76,1014.1,30,21.52
2021-09-20,58.0,87.0,87.0,31.6,14.4,0.0,15.2,176,14.0,67,1012.6,1,22.09
2021-09-21,60.0,93.0,93.0,36.7,17.6,0.0,19.5,209,14.6,60,1016.7,21,21.64
2021-09-22,54.0,44.0,54.0,35.9,20.2,0.0,24.9,228,12.3,43,1016.2,7,21.14
2021-09-23,58.0,31.0,58.0,30.9,17.1,0.0,18.9,189,13.0,58,1012.3,0,21.51
2021-09-25,54.0,50.0,54.0,27.6,14.9,0.0,17.4,225,14.4,74,1014.9,16,20.1
2021-09-26,56.0,42.0,56.0,23.9,16.0,0.0,17.8,226,14.4,79,1016.4,42,16.6
2021-09-27,52.0,29.0,52.0,24.0,15.4,0.0,13.2,193,14.0,77,1016.1,75,15.29
2021-09-28,40.0,43.0,43.0,23.8,15.9,0.3,13.5,220,14.3,76,1013.1,72,13.68
2021-09-29,52.0,51.0,52.0,25.9,15.4,0.0,17.7,259,13.6,71,1012.3,33,19.3
2021-09-30,57.0,74.0,74.0,33.8,13.8,0.0,23.2,228,2.8,36,1012.6,0,21.55
2021-10-01,55.0,90.0,90.0,34.2,16.4,0.0,17.1,181,-3.7,18,1013.3,3,21.35
2021-10-02,55.0,115.0,115.0,35.2,18.8,0.0,18.3,273,-2.1,17,1013.7,12,20.86
2021-10-03,56.0,150.0,150.0,36.1,19.2,0.0,18.7,178,-0.0,20,1012.6,25,20.39
2021-10-04,55.0,90.0,90.0,31.3,19.7,0.0,19.6,212,4.3,28,1012.6,87,13.78
2021-10-05,43.0,67.0,67.0,26.8,18.1,0.0,20.9,217,13.9,61,1014.1,33,19.16
2021-10-06,56.0,50.0,56.0,24.0,16.5,0.0,17.1,208,15.9,84,1015.3,83,14.16
2021-10-07,53.0,36.0,53.0,22.0,16.4,0.2,12.7,186,14.9,80,1016.2,99,6.76
2021-10-08,26.0,36.0,36.0,21.5,15.4,3.9,17.1,220,13.6,76,1017.1,67,14.47
2021-10-09,44.0,41.0,44.0,23.8,13.1,0.0,27.0,200,12.0,75,1017.3,17,18.7
2021-10-10,56.0,74.0,74.0,28.8,11.9,0.0,20.4,202,9.2,59,1015.1,0,19.26
2021-10-11,62.0,43.0,62.0,23.8,13.0,0.2,33.8,334,6.0,56,1007.3,32,13.3
2021-10-12,43.0,39.0,43.0,22.4,11.4,0.0,30.4,291,-3.9,27,1011.5,0,18.18
2021-10-13,55.0,44.0,55.0,24.7,9.6,0.0,19.4,276,-2.1,31,1013.5,0,17.46
2021-10-14,59.0,48.0,59.0,26.5,10.4,0.0,12.9,27,-1.3,30,1015.1,0,17.24
2021-10-15,52.0,54.0,54.0,31.4,10.8,0.0,16.3,289,-3.4,22,1016.7,0,17.1
2021-10-16,49.0,71.0,71.0,32.5,12.2,0.0,18.1,253,-7.0,16,1014.7,10,17.28
2021-10-17,53.0,54.0,54.0,26.5,11.9,0.0,22.1,194,5.5,48,1014.5,7,16.57
2021-10-18,32.0,37.0,37.0,19.6,13.6,4.5,13.7,199,11.5,76,1014.3,71,11.64
2021-10-19,48.0,39.0,48.0,22.4,8.6,0.0,13.8,205,8.8,70,1016.2,8,16.14
2021-10-20,49.0,47.0,49.0,23.4,10.1,0.0,16.3,232,9.2,68,1018.3,31,15.97
2021-10-21,53.0,80.0,80.0,26.4,11.8,0.0,15.1,191,9.7,66,1018.4,22,15.78
2021-10-22,61.0,31.0,61.0,22.5,11.4,0.0,13.0,189,12.4,82,1015.7,78,14.45
2021-10-23,44.0,33.0,44.0,21.6,16.1,1.8,13.0,156,13.7,78,1012.3,100,10.23
2021-10-24,39.0,43.0,43.0,22.5,14.3,0.0,16.5,202,12.8,77,1012.8,95,11.02
2021-10-25,34.0,31.0,34.0,16.7,9.8,13.5,24.0,180,12.9,92,1012.6,60,2.35
2021-10-26,41.0,34.0,41.0,21.6,8.7,0.0,20.0,16,9.3,77,1018.1,14,14.81
2021-10-27,44.0,44.0,44.0,26.5,10.8,0.0,9.2,21,8.1,57,1019.5,0,15.2
2021-10-28,44.0,64.0,64.0,29.8,13.4,0.0,12.7,309,10.7,57,1015.9,0,15.05
2021-10-29,56.0,39.0,56.0,29.2,15.8,0.0,10.9,125,10.5,52,1012.5,0,15.01
2021-10-30,77.0,36.0,77.0,22.9,12.6,0.0,11.2,158,13.8,87,1013.8,62,12.8
2021-10-31,70.0,40.0,70.0,21.5,12.6,0.0,13.0,187,13.2,87,1015.6,95,10.59
2021-11-01,77.0,30.0,77.0,20.0,11.1,0.0,11.5,221,12.5,86,1019.0,82,10.12
2021-11-02,71.0,26.0,71.0,22.6,11.6,0.0,12.6,158,12.4,83,1020.4,48,12.51
2021-11-03,79.0,36.0,79.0,25.4,11.1,0.0,13.9,171,12.4,80,1017.6,5,13.89
2021-11-04,96.0,39.0,96.0,25.6,12.7,0.0,11.8,183,12.5,77,1015.3,36,13.68
2021-11-05,123.0,40.0,123.0,28.4,12.7,0.0,13.8,193,11.2,69,1014.4,15,14.53
2021-11-06,155.0,46.0,155.0,22.8,11.8,0.0,15.0,221,12.2,84,1016.7,58,13.89
2021-11-07,149.0,51.0,149.0,22.5,11.3,0.0,11.5,224,11.5,83,1016.4,59,13.69
2021-11-08,87.0,44.0,87.0,23.1,11.9,0.0,11.6,175,11.6,79,1017.8,63,13.18
2021-11-09,66.0,39.0,66.0,21.0,11.4,0.1,19.1,236,11.6,82,1022.0,84,12.66
2021-11-10,76.0,36.0,76.0,24.1,11.9,0.0,16.6,85,11.4,77,1019.6,43,12.79
2021-11-11,43.0,42.0,43.0,32.0,12.8,0.0,15.1,323,3.8,35,1017.4,0,13.96
2021-11-12,40.0,42.0,42.0,34.0,14.6,0.0,18.3,279,2.6,30,1017.2,2,13.95
2021-11-13,43.0,51.0,51.0,32.8,14.7,0.0,10.5,336,0.7,26,1016.9,0,14.02
2021-11-14,58.0,77.0,77.0,33.1,19.4,0.0,15.3,323,0.4,22,1017.7,0,14.02
2021-11-15,62.0,47.0,62.0,28.8,14.7,0.0,13.7,160,4.6,41,1018.0,29,13.92
2021-11-16,93.0,23.0,93.0,22.5,9.6,0.0,10.1,143,11.1,78,1016.2,84,12.12
2021-11-17,87.0,27.0,87.0,22.7,10.5,0.0,15.9,249,11.2,79,1016.5,64,12.84
2021-11-18,89.0,30.0,89.0,21.9,9.1,0.0,12.5,215,11.1,84,1018.6,98,10.39
2021-11-19,121.0,28.0,121.0,20.9,11.5,0.0,12.0,215,11.7,85,1018.7,99,11.21
2021-11-20,140.0,31.0,140.0,20.7,10.5,0.0,10.3,339,10.3,80,1017.9,88,11.46
2021-11-21,55.0,36.0,55.0,30.2,11.2,0.0,14.7,42,-3.2,27,1018.0,0,13.47
2021-11-22,32.0,30.0,32.0,29.1,11.2,0.0,12.7,31,-7.2,17,1017.1,36,12.49
2021-11-23,47.0,31.0,47.0,24.2,13.9,0.0,13.1,126,2.8,39,1014.2,43,12.87
2021-11-24,54.0,41.0,54.0,23.5,10.3,0.0,30.2,330,5.5,58,1017.7,17,12.65
2021-11-25,53.0,40.0,53.0,25.4,10.7,0.0,30.0,316,-15.8,9,1023.3,1,13.46
2021-11-26,50.0,35.0,50.0,26.0,6.6,0.0,16.0,16,-12.1,16,1019.7,13,13.11
2021-11-27,59.0,33.0,59.0,26.0,11.3,0.0,9.5,49,-8.5,17,1018.1,2,12.79
2021-11-28,66.0,41.0,66.0,28.0,11.4,0.0,9.5,94,-1.1,35,1020.4,0,12.57
2021-11-29,71.0,31.0,71.0,27.4,14.6,0.0,9.7,154,-1.9,25,1017.7,0,12.52
2021-11-30,108.0,20.0,108.0,26.0,11.4,0.0,11.2,125,1.7,35,1016.5,0,12.4
2021-12-01,125.0,19.0,125.0,27.2,10.9,0.0,11.8,175,3.5,40,1017.6,9,12.45
2021-12-02,124.0,32.0,124.0,23.0,7.4,0.0,13.6,196,9.7,81,1019.2,50,11.99
2021-12-03,153.0,29.0,153.0,19.8,9.2,0.0,14.0,204,9.9,86,1019.4,63,10.2
2021-12-04,134.0,34.0,134.0,17.6,9.8,0.0,11.2,208,10.4,89,1020.5,65,10.16
2021-12-05,130.0,27.0,130.0,19.4,10.3,0.0,8.7,83,9.5,80,1018.9,53,9.73
2021-12-06,114.0,31.0,114.0,21.1,8.5,0.0,10.4,147,7.8,68,1017.0,58,11.71
2021-12-07,76.0,25.0,76.0,18.5,12.4,2.5,10.7,68,10.3,77,1015.1,70,7.98
2021-12-08,74.0,37.0,74.0,19.5,9.6,0.1,13.5,267,10.4,79,1016.4,30,10.68
2021-12-09,24.0,31.0,31.0,14.8,10.1,6.2,23.0,265,10.0,84,1013.9,81,2.55
2021-12-10,51.0,26.0,51.0,16.3,6.8,0.0,18.4,36,5.7,70,1018.9,47,9.28
2021-12-11,42.0,31.0,42.0,19.0,3.8,0.0,15.5,19,0.8,55,1021.1,24,11.95
2021-12-12,55.0,34.0,55.0,18.2,4.8,0.0,12.9,86,1.4,53,1017.2,15,11.91
2021-12-13,64.0,29.0,64.0,14.6,6.3,1.8,18.8,109,6.6,77,1018.6,93,4.87
2021-12-14,17.0,36.0,36.0,14.4,4.9,33.5,35.9,189,9.4,91,1014.3,72,1.88
2021-12-15,38.0,26.0,38.0,12.8,1.5,0.0,9.4,31,2.5,77,1022.7,65,11.12
2021-12-16,56.0,18.0,56.0,13.1,4.0,0.9,10.9,80,4.4,74,1020.5,72,8.25
2021-12-17,57.0,23.0,57.0,17.9,5.7,0.0,10.2,68,6.0,73,1019.8,3,11.84
2021-12-18,46.0,28.0,46.0,18.8,2.8,0.0,7.6,20,0.7,58,1020.9,1,12.1
2021-12-19,65.0,25.0,65.0,17.4,6.6,0.0,10.1,66,3.2,57,1019.7,11,11.78
2021-12-20,76.0,21.0,76.0,17.8,7.3,0.0,7.6,211,3.3,56,1020.2,70,10.7
2021-12-21,60.0,23.0,60.0,19.6,9.1,0.0,9.4,166,3.4,54,1019.7,95,8.54
2021-12-22,77.0,14.0,77.0,18.9,9.2,0.0,11.2,223,6.1,63,1018.2,100,8.76
2021-12-23,56.0,28.0,56.0,13.5,11.3,42.7,21.3,95,10.2,89,1015.2,100,1.21
2021-12-24,33.0,34.0,34.0,15.1,11.4,30.2,20.2,177,10.6,88,1011.5,83,7.14
2021-12-25,52.0,33.0,52.0,13.5,8.6,3.5,16.0,159,9.0,87,1016.0,91,4.88
2021-12-26,29.0,32.0,32.0,14.4,5.6,5.2,19.0,254,6.3,79,1017.4,23,11.4
2021-12-27,47.0,24.0,47.0,12.7,5.7,2.1,14.3,148,5.7,80,1016.1,60,6.51
2021-12-28,41.0,32.0,41.0,12.6,4.3,0.0,7.7,31,4.6,81,1011.1,31,9.68
2021-12-29,34.0,31.0,34.0,10.6,4.8,17.6,19.6,96,6.5,88,1012.0,82,1.86
2021-12-30,18.0,28.0,28.0,11.9,9.6,83.0,22.0,90,9.7,93,1010.8,97,1.62
2021-12-31,52.0,26.0,52.0,15.6,8.9,0.0,10.1,295,8.2,80,1007.2,22,10.99
2022-01-01,55.0,34.0,55.0,15.1,3.7,0.0,11.2,5,4.1,74,1018.8,24,11.65
2022-01-02,39.0,33.0,39.0,15.8,3.6,0.0,9.4,11,1.6,63,1024.2,0,12.15
2022-01-03,47.0,28.0,47.0,16.0,5.8,0.0,12.6,323,0.9,56,1022.6,18,12.31
2022-01-04,66.0,22.0,66.0,14.4,4.7,0.0,11.0,82,4.1,75,1023.3,52,11.72
2022-01-05,81.0,19.0,81.0,17.9,6.7,0.0,9.0,75,5.1,67,1018.5,3,11.93
2022-01-06,75.0,20.0,75.0,20.1,8.5,0.0,9.5,169,6.4,61,1014.5,9,12.06
2022-01-07,97.0,28.0,97.0,16.9,7.8,0.0,10.8,119,9.2,87,1013.5,43,11.43
2022-01-08,66.0,39.0,66.0,15.9,9.2,0.0,7.4,26,9.4,84,1017.4,80,8.96
2022-01-09,57.0,32.0,57.0,20.4,4.4,0.0,8.1,4,4.2,64,1023.6,39,12.51
2022-01-10,27.0,24.0,27.0,21.5,5.8,0.0,10.6,16,3.7,57,1025.8,98,10.17
2022-01-11,32.0,34.0,34.0,21.6,5.2,0.0,10.7,15,2.7,53,1023.7,4,12.94
2022-01-12,46.0,21.0,46.0,22.6,8.2,0.0,9.0,19,3.4,48,1022.8,67,10.22
2022-01-13,64.0,5.0,64.0,20.2,12.1,0.0,11.5,60,5.1,51,1021.9,99,6.3
2022-01-14,71.0,25.0,71.0,22.7,10.4,0.0,9.2,13,5.5,54,1019.3,89,12.28
2022-01-15,51.0,23.0,51.0,18.1,9.4,3.7,13.4,344,6.2,62,1020.7,98,2.64
2022-01-16,38.0,34.0,38.0,22.2,10.8,0.0,10.9,65,7.7,61,1018.0,88,10.29
2022-01-17,59.0,27.0,59.0,17.4,12.2,10.1,12.2,109,11.8,84,1017.9,94,4.59
2022-01-18,62.0,33.0,62.0,18.1,10.7,1.5,15.8,256,11.6,87,1018.2,49,9.95
2022-01-19,72.0,28.0,72.0,18.1,9.1,0.0,9.8,337,10.8,86,1020.9,44,9.68
2022-01-20,50.0,33.0,50.0,22.5,7.1,0.0,12.1,357,5.3,60,1022.7,0,13.38
2022-01-21,39.0,37.0,39.0,20.9,7.7,0.0,12.1,77,3.4,50,1016.8,6,13.4
2022-01-22,25.0,37.0,37.0,21.3,8.4,0.0,23.6,311,-1.7,35,1016.9,4,13.81
2022-01-23,38.0,38.0,38.0,23.3,6.7,0.0,17.1,319,1.2,45,1020.4,0,13.75
2022-01-24,52.0,25.0,52.0,22.0,7.5,0.0,12.1,84,2.9,53,1017.8,0,13.91
2022-01-25,65.0,31.0,65.0,19.9,9.4,0.0,9.0,126,6.3,65,1015.6,27,13.87
2022-01-26,56.0,33.0,56.0,21.2,4.9,0.0,10.2,25,-1.4,45,1019.1,32,14.27
2022-01-27,49.0,33.0,49.0,21.5,5.0,0.0,10.2,12,-3.6,39,1021.4,0,14.7
2022-01-28,44.0,35.0,44.0,23.0,5.9,0.0,12.7,18,-5.8,29,1023.1,69,13.06
2022-01-29,49.0,20.0,49.0,21.2,6.1,0.0,9.2,21,-4.9,33,1019.9,80,7.69
2022-01-30,55.0,36.0,55.0,22.2,5.6,0.0,15.6,77,0.2,46,1019.8,3,15.05
2022-01-31,77.0,21.0,77.0,18.1,6.4,0.0,11.1,105,3.6,58,1018.8,89,11.13
2022-02-01,75.0,36.0,75.0,18.6,7.6,0.0,12.1,77,7.3,72,1012.4,45,13.39
2022-02-02,58.0,39.0,58.0,19.0,4.3,0.0,14.0,9,-5.2,37,1015.2,0,15.55
2022-02-03,52.0,30.0,52.0,19.0,4.4,0.0,10.4,323,-5.9,31,1022.5,8,15.34
2022-02-04,54.0,33.0,54.0,21.1,4.7,0.0,13.8,322,-6.1,31,1026.8,0,15.62
2022-02-05,53.0,37.0,53.0,22.1,3.5,0.0,15.2,305,-6.3,32,1022.6,2,16.07
2022-02-06,55.0,39.0,55.0,25.2,6.2,0.0,15.0,156,-4.1,32,1021.0,0,16.0
2022-02-07,42.0,37.0,42.0,25.5,6.8,0.0,13.7,324,-4.2,30,1024.0,0,16.01
2022-02-08,50.0,38.0,50.0,26.2,6.8,0.0,14.8,316,-3.0,31,1021.0,40,15.98
2022-02-09,47.0,39.0,47.0,30.7,9.6,0.0,17.4,320,-2.7,28,1017.6,0,16.62
